hotel_id,name,address,city,country,latitude,longitude,avg_score,total_reviews,price_per_night,has_wifi,has_pool,has_gym,has_sauna,has_restaurant,has_room_service,has_lounge,has_event_space
925,Hampshire Hotel Rembrandt Square Amsterdam,Amstelstraat 17 Amsterdam City Center 1017 DA Amsterdam Netherlands,Amsterdam,Netherlands,52.3663466,4.8985764,7.8,2591,215,1,0,0,0,1,0,0,0
926,Arthotel ANA Prime,Sch nbrunner Stra e 41 05 Margareten 1050 Vienna Austria,Vienna,Austria,48.1925582,16.3576071,8.4,1813,190,1,0,0,0,1,0,0,0
927,Shangri La Hotel at The Shard London,31 St Thomas Street Southwark London SE1 9QU United Kingdom,London,United Kingdom,51.5044972,-0.0855562,9.4,2200,295,1,1,1,1,1,1,0,0
928,Hotel Carlton s Montmartre,55 Bld Rochechouart 9th arr 75009 Paris France,Paris,France,48.8819068,2.3410005,7.8,559,200,1,0,0,0,1,0,0,0
929,Hotel Seven One Seven,Prinsengracht 717 Amsterdam City Center 1017 JW Amsterdam Netherlands,Amsterdam,Netherlands,52.3648077,4.8853962,8.8,61,230,1,0,0,0,1,0,0,0
930,Hotel Le Pera,17 Rue de Caumartin 9th arr 75009 Paris France,Paris,France,48.871309,2.3277079,7.8,229,240,1,0,0,0,1,0,0,0
931,Kube Hotel Ice Bar,1 5 Passage Ruelle 18th arr 75018 Paris France,Paris,France,48.88657,2.3588332,7.2,197,205,1,0,0,0,1,0,0,0
932,Comfort Inn Suites Kings Cross St Pancras,31 33 Argyle Street Camden London WC1H 8EP United Kingdom,London,United Kingdom,51.5289499,-0.1232979,8.1,1116,230,1,0,0,0,1,0,0,0
933,Hotel Rekord,Muntaner 352 Sarri St Gervasi 08021 Barcelona Spain,Barcelona,Spain,41.3985449,2.1438237,8.1,461,165,1,0,0,0,1,0,0,0
934,Catalonia Rigoletto,Sabino de Arana 22 24 Les Corts 08028 Barcelona Spain,Barcelona,Spain,41.385817,2.1256789,8.6,1562,185,1,1,0,0,1,1,0,0
935,Best Western Premier Marais Grands Boulevards,112 boulevard de S bastopol 3rd arr 75003 Paris France,Paris,France,48.8687425,2.3541761,8.3,1408,250,1,0,0,0,1,0,0,0
936,Best Western Hotel Major,Viale Isonzo 2 Porta Romana 20135 Milan Italy,Milan,Italy,45.4472099,9.2090967,8.1,1107,170,1,0,0,0,1,0,0,0
937,Novotel Suites Paris Nord 18 me,1 Impasse Marteau 18th arr 75018 Paris France,Paris,France,48.9015941,2.3597783,7.4,1082,210,1,0,0,0,1,0,0,0
938,City Rooms,Daungasse 1 6 7 08 Josefstadt 1080 Vienna Austria,Vienna,Austria,48.2133296,16.3471399,7.9,414,165,1,0,0,0,1,0,0,0
939,Strandhotel Alte Donau,Wagramer Stra e 51 22 Donaustadt 1220 Vienna Austria,Vienna,Austria,48.2390022,16.4292329,9.1,216,205,1,0,0,0,1,0,0,0
940,Majestic Hotel Spa Barcelona GL,Passeig de Gracia 68 Eixample 08007 Barcelona Spain,Barcelona,Spain,41.3935179,2.1639813,8.9,1769,190,1,1,1,1,1,0,0,0
941,Brunelleschi Hotel,Via Baracchini 12 Milan City Center 20123 Milan Italy,Milan,Italy,45.461177,9.191047,8.3,3720,190,1,0,1,0,1,0,0,0
942,Amarante Champs Elys es,19 Rue Vernet 8th arr 75008 Paris France,Paris,France,48.8717649,2.2983855,7.7,464,235,1,0,0,0,1,0,0,0
943,Hotel Michelangelo,Piazza Luigi di Savoia 6 Central Station 20124 Milan Italy,Milan,Italy,45.4845143,9.2057532,8.4,3510,195,1,0,0,1,1,1,0,0
944,Banks Mansion All Inclusive Hotel,Herengracht 519 525 Amsterdam City Center 1017 BV Amsterdam Netherlands,Amsterdam,Netherlands,52.3653868,4.8931979,9.2,803,205,1,0,0,0,1,0,1,0
945,Amadi Panorama Hotel,Ijburglaan 539 Zeeburg 1087 BE Amsterdam Netherlands,Amsterdam,Netherlands,52.3588806,4.9886041,8.4,2586,205,1,0,0,0,1,0,0,0
946,Hotel Bachaumont,18 rue Bachaumont 2nd arr 75002 Paris France,Paris,France,48.8663208,2.3450399,8.8,625,240,1,0,1,0,1,0,0,0
947,Saint James Albany Paris Hotel Spa,202 rue de Rivoli 1st arr 75001 Paris France,Paris,France,48.8642689,2.3308179,8.0,2868,220,1,1,1,1,1,1,0,0
948,Sloane Square Hotel,Sloane Square Kensington and Chelsea London SW1W 8EG United Kingdom,London,United Kingdom,51.4927325,-0.1573708,8.2,1140,245,1,0,0,0,1,0,0,0
949,Tryp Barcelona Condal Mar Hotel,Crist bal de Moura 138 Sant Mart 08019 Barcelona Spain,Barcelona,Spain,41.4126508,2.2090895,8.1,660,155,1,1,1,1,1,1,0,0
950,H10 Port Vell 4 Sup,Pas de Sota Muralla 9 Ciutat Vella 08003 Barcelona Spain,Barcelona,Spain,41.3815625,2.1838458,9.2,1261,195,1,1,1,0,1,0,0,0
951,H tel de Lille,40 rue de Lille 7th arr 75007 Paris France,Paris,France,48.8585626,2.3299138,8.9,533,270,1,0,0,0,1,0,0,0
952,Le Pradey,5 Rue Saint Roch 1st arr 75001 Paris France,Paris,France,48.8645309,2.3315532,8.8,267,240,1,0,0,0,1,0,0,0
953,Melia Barcelona Sky 4 Sup,Diagonal Pere IV 272 Sant Mart 08005 Barcelona Spain,Barcelona,Spain,41.4061636,2.2008956,8.4,217,175,0,1,0,0,1,0,0,0
954,Acca Palace,Via Giovanni Nicotera 9 Niguarda 20161 Milan Italy,Milan,Italy,45.5099969,9.1739942,8.5,1886,185,1,0,0,0,1,0,0,0
955,Mercure Paris Arc de Triomphe Etoile,27 avenue des Ternes 17th arr 75017 Paris France,Paris,France,48.8782679,2.294852,7.9,145,195,1,0,0,0,1,0,0,0
956,Millennium Copthorne Hotels at Chelsea Football Club,Fulham Road Stamford Bridge Hammersmith and Fulham London SW6 1HS United Kingdom,London,United Kingdom,51.481663,-0.1909565,8.2,1842,245,1,0,0,0,1,1,0,0
957,Arion Cityhotel Vienna und Appartements,Hintschiggasse 1 10 Favoriten 1100 Vienna Austria,Vienna,Austria,48.1585332,16.3451115,8.1,3887,165,1,0,0,0,1,0,0,0
958,Le Meurice,228 Rue De Rivoli 1st arr 75001 Paris France,Paris,France,48.8653685,2.328218,9.3,166,255,1,0,0,0,1,0,0,0
959,Sir Albert Hotel,Albert Cuypstraat 2 6 Oud Zuid 1072 CT Amsterdam Netherlands,Amsterdam,Netherlands,52.3544507,4.8875036,8.8,1068,230,1,0,0,0,1,1,0,0
960,Grange Beauchamp Hotel,24 27 Bedford Place Bloomsbury Camden London WC1B 5JH United Kingdom,London,United Kingdom,51.5203266,-0.1245891,8.6,761,255,1,0,0,0,1,1,0,0
961,Hilton London Bankside,2 8 Great Suffolk Street Southwark London SE1 0UG United Kingdom,London,United Kingdom,51.5056956,-0.101525,9.3,2319,285,1,1,1,0,1,1,1,0
962,La Maison Champs Elys es,8 Rue Jean Goujon 8th arr 75008 Paris France,Paris,France,48.866676,2.3089908,8.8,372,245,1,0,0,0,1,0,0,0
963,The Athenaeum,116 Piccadilly Westminster Borough London W1J 7BJ United Kingdom,London,United Kingdom,51.504716,-0.1475618,8.1,364,265,0,0,1,1,1,1,0,0
964,Grosvenor House Suites by Jumeirah Living,86 Park Lane Westminster Borough London W1K 7TN United Kingdom,London,United Kingdom,51.509841,-0.1552193,8.7,303,285,1,0,0,1,1,0,0,0
965,Hotel Romana Residence,Corso di Porta Romana 64 Milan City Center 20122 Milan Italy,Milan,Italy,45.4572218,9.1937008,7.8,2241,175,1,0,0,0,1,0,0,0
966,Hotel Parco di Sch nbrunn Vienna,Ratschkygasse 32 12 Meidling 1120 Vienna Austria,Vienna,Austria,48.1776236,16.3243588,7.9,576,155,1,0,0,0,1,0,0,0
967,The Cumberland A Guoman Hotel,Great Cumberland Place Westminster Borough London W1H 7DL United Kingdom,London,United Kingdom,51.514879,-0.1606501,7.5,5180,245,1,0,0,0,1,1,1,0
968,H tel Regina Op ra Grands Boulevards,11 Bis rue Mazagran 10th arr 75010 Paris France,Paris,France,48.8708508,2.3515882,7.9,287,230,1,0,0,0,1,0,0,0
969,Das Opernring Hotel,Opernring 11 01 Innere Stadt 1010 Vienna Austria,Vienna,Austria,48.2026449,16.3671054,8.9,1267,180,1,0,0,0,1,0,0,0
970,Artus Hotel by MH,34 Rue de Buci 6th arr 75006 Paris France,Paris,France,48.8535639,2.3360169,9.0,261,255,0,0,0,0,1,0,0,0
971,London Marriott Hotel Kensington,147 Cromwell Road Kensington and Chelsea London SW5 0TH United Kingdom,London,United Kingdom,51.4944849,-0.1884174,8.0,449,240,1,0,0,0,1,1,1,0
972,Col n Hotel Barcelona,Avinguda Catedral 7 Ciutat Vella 08002 Barcelona Spain,Barcelona,Spain,41.3849613,2.1756666,8.9,1300,205,1,1,0,1,1,0,0,0
973,H tel Montmartre Mon Amour,7 Rue Paul Albert 18th arr 75018 Paris France,Paris,France,48.886687,2.3449332,8.1,494,225,1,0,0,0,1,0,0,0
974,H tel Bel Ami,7 11 Rue Saint Benoit 6th arr 75006 Paris France,Paris,France,48.8550298,2.3332104,8.6,525,275,1,0,1,1,1,0,0,0
975,Hotel Design Secret de Paris,2 Rue De Parme 9th arr 75009 Paris France,Paris,France,48.8814056,2.3282568,9.2,618,260,0,0,1,1,1,0,0,0
976,Bloomsbury Palace Hotel,29 31 Gower Street Camden London WC1E 6HG United Kingdom,London,United Kingdom,51.5207945,-0.1310845,6.8,2751,195,1,0,0,0,1,0,0,0
977,ARCOTEL Kaiserwasser Superior,Wagramer Stra e 8 22 Donaustadt 1220 Vienna Austria,Vienna,Austria,48.231915,16.417026,8.6,1257,200,1,0,1,1,1,0,1,1
978,Terrass H tel Montmartre by MH,12 14 Rue Joseph De Maistre 18th arr 75018 Paris France,Paris,France,48.8865626,2.3329648,9.0,707,290,1,0,0,0,1,1,0,0
979,NH Wien City,Mariahilfer Stra e 32 34 07 Neubau 1070 Vienna Austria,Vienna,Austria,48.2002872,16.3547746,8.4,1538,195,1,0,1,1,1,0,0,0
980,Georgian House Hotel,35 39 St Georges Drive Westminster Borough London SW1V 4DG United Kingdom,London,United Kingdom,51.490724,-0.143868,8.4,918,230,1,0,0,0,1,0,0,0
981,The Lodge Hotel Putney,52 54 Upper Richmond Road Wandsworth London SW15 2RN United Kingdom,London,United Kingdom,51.4572991,-0.2055425,8.2,525,265,1,0,0,0,1,1,0,0
982,Le Marquis Eiffel,15 Rue Dupleix 15th arr 75015 Paris France,Paris,France,48.8516619,2.2979395,8.8,489,255,1,0,0,0,1,0,0,0
983,Hotel Chavanel,22 Rue Tronchet 8th arr 75008 Paris France,Paris,France,48.8721692,2.3262681,8.7,130,275,0,0,0,0,0,0,0,0
984,Apex Temple Court Hotel,1 2 Serjeant s Inn Fleet Street City of London London EC4Y 1LL United Kingdom,London,United Kingdom,51.5137335,-0.1087512,9.2,2619,290,1,0,0,0,1,0,1,0
985,Simply Rooms Suites,21 Avonmore Road Kensington Hammersmith and Fulham London W14 8RP United Kingdom,London,United Kingdom,51.4944875,-0.2070605,7.7,226,200,1,0,0,0,1,0,0,0
986,Dorsett Shepherds Bush,58 Shepherds Bush Green Hammersmith and Fulham London W12 8QE United Kingdom,London,United Kingdom,51.5039399,-0.2244232,8.6,2890,230,1,0,0,1,1,1,0,0
987,Rocco Forte Brown s Hotel,33 Albemarle Street Mayfair Westminster Borough London W1S 4BP United Kingdom,London,United Kingdom,51.5090558,-0.1421661,9.1,127,290,1,0,0,0,1,1,0,0
988,Le Grey Hotel,12 rue de Parme 9th arr 75009 Paris France,Paris,France,48.881407,2.3274204,9.0,393,250,1,0,0,0,1,0,0,0
989,Ozo Hotel,Karspeldreef 2 Zuidoost 1101 CJ Amsterdam Netherlands,Amsterdam,Netherlands,52.3047669,4.9476868,7.6,3383,200,1,0,1,0,1,1,0,0
990,The Tophams Hotel,28 Ebury Street Westminster Borough London SW1W 0LU United Kingdom,London,United Kingdom,51.4957436,-0.1477528,6.6,411,210,1,0,0,0,1,0,0,0
991,DoubleTree by Hilton Hotel London Tower of London,7 Pepys Street City of London London EC3N 4AF United Kingdom,London,United Kingdom,51.5108412,-0.0780581,8.7,7491,250,1,0,0,0,1,1,1,0
992,Petit Palais Hotel De Charme,Via Molino Delle Armi 1 Angolo Corso Italia Milan City Center 20123 Milan Italy,Milan,Italy,45.4559784,9.1871812,8.5,422,205,1,0,0,0,1,0,0,0
993,Hotel Milano Scala,Via dell Orso 7 Milan City Center 20121 Milan Italy,Milan,Italy,45.4689376,9.1868891,8.8,1274,200,1,0,0,0,1,0,0,0
994,Grange Buckingham Hotel,39 40 Bedford Place Bloomsbury Camden London WC1B 5JT United Kingdom,London,United Kingdom,51.5196124,-0.1239628,8.5,128,275,1,0,0,0,0,0,0,0
995,The One Barcelona GL,277 Carrer de Proven a Eixample 08037 Barcelona Spain,Barcelona,Spain,41.3961448,2.1631674,9.4,332,200,1,1,1,1,1,1,0,0
996,Aloft London Excel,One Eastern Gateway Royal Victoria Dock Newham London E16 1FR United Kingdom,London,United Kingdom,51.5083719,0.0355768,8.7,2332,280,1,1,1,1,1,1,0,0
997,Hotel Ronda Lesseps,Ballester 77 81 Gr cia 08023 Barcelona Spain,Barcelona,Spain,41.408641,2.1478143,7.4,867,150,1,0,0,0,1,0,0,0
998,The Connaught,Carlos Place Westminster Borough London W1K 2AL United Kingdom,London,United Kingdom,51.5101556,-0.1496314,9.3,147,275,0,0,0,1,1,0,0,0
999,Hotel Le Squara,3 rue Lepic 18th arr 75018 Paris France,Paris,France,48.884165,2.3328261,8.3,776,240,1,0,0,0,1,0,0,0
